id,brand,categories,name,prices.amountMax,prices.amountMin,prices.availability,prices.currency,prices.isSale
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,49.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,59.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,45.49,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,48.74,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,48.74,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,49.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,59.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,54.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,48.74,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,64.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,48.74,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,64.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,49.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,49.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,45.49,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,49.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,59.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,64.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,54.99,,USD,FALSE
AV2cVsE7vKc47QAVpJKS,SKECHERS,"Sneakers,Women's Athletic Shoes,Womens Shoes,Clothing,Shoes,Skechers,All Women's Shoes,Womens,Women's Casual Shoes,Womens Casual Shoes,Women's Shoes,All Womens Shoes,Athletic Shoes",Skechers Women's Flex Appeal 2.0 - Insights - Wide Casual Shoe,64.99,54.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,48.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,48.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,69.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,48.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,69.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,59.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,59.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,69.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,59.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,69.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,69.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,69.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,48.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,59.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,59.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,59.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,59.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,48.99,,USD,FALSE
AV-nbkfLHh53nbDR_Uxo,SKECHERS,"Womens,Women's Casual Shoes,Sneakers,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,Athletic Shoes,Skechers",12831 White Black Skechers Shoe Memory Foam Women Slip On Comfort Walk Soft Mesh 12831WBK,69.99,48.99,,USD,FALSE
AWDXWRLjuC1rwyj_lXHA,lc lauren conrad,"Womens,Shoes,Boots,LC Lauren Conrad",LC Lauren Conrad Women's Cutout Ankle Boots,59.99,39.99,,USD,FALSE
AVphuQmk1cnluZ0-FqyR,FOREVER YOUNG,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Home Improvement,Work Safety Clothing and Equipment",Forever Young Women's Classic Short Rain Boot,45.99,45.99,In Stock,USD,FALSE
AVpfWLtyilAPnD_xaGle,Unbranded,"Women's Casual Shoes,Womens Casual Shoes,Womens Shoes,Clothing,Women's Shoes,Shoes,All Women's Shoes",Time and Tru Women's Basic Ballet Flat,5.87,4.88,In Stock,USD,TRUE
AVphQm0-ilAPnD_x3RCO,Unbranded,"Clothing,Shoes,Womens Shoes,Womens Casual Shoes,Women's Shoes,Women's Casual Shoes,All Women's Shoes",Women's Essential Light Weight Athletic Shoe,9.62,9.62,Out Of Stock,USD,FALSE
AVpe_2h81cnluZ0-boAU,Faded Glory,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes,All Women's Shoes",Faded Glory Women's Printed Twin Gore Canvas Shoe,12.44,7.88,Out Of Stock,USD,TRUE
AVpe9ZxsilAPnD_xRzci,Faded Glory,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes,All Women's Shoes",Faded Glory Women's  Walk Moccasin Shoe,16.97,16.97,Out Of Stock,USD,FALSE
AVpgOcmuilAPnD_xpVft,Unbranded,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Women's Essential Ballet Flat,5.87,4.96,Out Of Stock,USD,TRUE
AVpe56NT1cnluZ0-Zey_,Faded Glory,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Faded Glory Women's Zipper Boot,19.97,14.88,Out Of Stock,USD,TRUE
AWDG2vWPYSSHbkXwuNeF,qupid,"Womens,Shoes,Sandals,Qupid",Qupid Ardor Women's Wedge Sandals,64.99,49.99,,USD,FALSE
AWDG3cnAHh53nbDREAYH,qupid,"Womens,Shoes,Boots,Qupid",Qupid Varsity Women's High Heel Ankle Boots,54.99,54.99,,USD,FALSE
AWBERSh0YSSHbkXwshNT,qupid,"Womens,Shoes,Sandals,Qupid",Qupid Archer Women's Sandals,42.99,29.74,,USD,FALSE
AV_X2nFHHh53nbDRAYfX,olivia miller,"Womens,Shoes,Boots,Olivia Miller",Olivia Miller Lenox Women's Knee High Boots,84.99,59.49,,USD,FALSE
AVph34uzilAPnD_x-STz,Victoria K.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Victoria K. Women's Fashion Chain Link Strap Sandal,15.88,15.88,In Stock,USD,FALSE
AV-nbLQOHh53nbDR_Ugl,Keds,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes,Womens,Boat Shoes,Keds",Keds Women's Glimmer Lurex Canvas Fashion Sneaker,49.99,49.99,,USD,FALSE
AV_HAsJHHh53nbDR_7AF,herstar,"Womens,Shoes,Pumps,Heels,Herstar",Women's Herstar North Carolina Tar Heels Rhinestone Pump High Heels,130,130,,USD,FALSE
AV_HAsJHHh53nbDR_7AF,herstar,"Womens,Shoes,Pumps,Heels,Herstar",Women's Herstar North Carolina Tar Heels Rhinestone Pump High Heels,130,97.5,,USD,FALSE
AVpfwdpXilAPnD_xhtaX,Earth Spirit,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Earth Spirit Women's Andi Sandal,19.82,12.94,In Stock,USD,TRUE
AVpgjXbkilAPnD_xuCc8,Earth Spirit,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes",Earth Spirit Women's Rubi Sandal,19.82,19.82,Out Of Stock,USD,FALSE
AVpe_gumilAPnD_xSjIb,Unique Bargains,"Womens Shoes,Clothing,Women's Shoes,All Womens Shoes,Shoes,All Women's Shoes",Women's Open Toe High Heel Metallic Ankle Strap Sandals,29.75,29.75,Out Of Stock,USD,FALSE
AWDG0nOkuC1rwyj_lPOj,lifestride,"Womens,Shoes,Boots,LifeStride",LifeStride Georgette Women's Ankle Boots,69.99,69.99,,USD,FALSE
AWENYGmcHh53nbDREgGO,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",NaturalSoul by naturalizer Ronnie Women's Wedge Sandals,69.99,69.99,,USD,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Women's Lugz Drifter LX Boot,70,70,,USD,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Women's Lugz Drifter LX Boot,69.99,69.99,,USD,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Women's Lugz Drifter LX Boot,70,70,,USD,FALSE
AVph3mXu1cnluZ0-HT3k,Lugz,"Womens,Womens Shoes,Clothing,Women's Shoes,Boys' Shoes,Boots,Lugz,All Womens Shoes,Shoes,All Women's Shoes",Women's Lugz Drifter LX Boot,69.99,69.99,,USD,FALSE
AWBESt3guC1rwyj_jjZF,lugz,"Womens,Shoes,Boots,Lugz",Lugz Shifter 6 CX Women's Metallic Ankle Boots,84.99,84.99,,USD,FALSE
AV_KzLOMuC1rwyj_hPU9,style charles by charles david,"Womens,Shoes,Pumps,Heels,Style Charles by Charles David",Style Charles by Charles David Radius Women's High Heel Sandals,89,69.99,,USD,FALSE
AV_KzLOMuC1rwyj_hPU9,style charles by charles david,"Womens,Shoes,Pumps,Heels,Style Charles by Charles David",Style Charles by Charles David Radius Women's High Heel Sandals,89,89,,USD,FALSE
AV_X3n74YSSHbkXwqnCS,style charles by charles david,"Womens,Shoes,Sandals,Style Charles by Charles David",Style Charles by Charles David Adi Women's Wedge Sandals,89,89,,USD,FALSE
AWCRdlVXHh53nbDRDUro,nyla,"Womens,Shoes,Pumps,Heels,NYLA",NYLA Bessie Women's Chunky-Heel Sandals,69.95,69.95,,USD,FALSE
AVpfmz_71cnluZ0-n4iA,Daniel Green,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Slippers",Daniel Green Adel,35,35,TRUE,USD,FALSE
AWDG0cpmHh53nbDREARo,corkys,"Womens,Shoes,Pumps,Heels,Corkys",Corkys Wahoo Women's High Heels,69.99,69.99,,USD,FALSE
AVphqVhoLJeJML43dZ2a,Faded Glory,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Faded Glory Women's Casual Lace-up Canvas Sneaker,8.97,8.97,Out Of Stock,USD,FALSE
AVphMYu61cnluZ0-_gDM,IB Non-Slip,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Boots",Womens IB Tornado Boots,39.99,39.99,In Stock,USD,FALSE
AVpibldAilAPnD_xEGpy,Silver Lilly,"Clothing,Shoes,Women's Shoes,All Women's Shoes",SILVER LILLY NEW Bear Paw Plush Animal Halloween Costume Slippers,39.99,16.99,In Stock,USD,TRUE
AVpfKjuI1cnluZ0-fS-R,ELLIE SHOES,"Clothing,Shoes,Womens Shoes,Womens Oxford & Loafers,Womens Oxfords,Women's Shoes,All Women's Shoes",Womens Saddle Black And Pink Shoes,37.41,37.41,In Stock,USD,FALSE
AVpim4qG1cnluZ0-O5LN,SoftWalk,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Boots,Mid-Calf Boots",Women's SoftWalk Bellville,145.95,145.95,,USD,FALSE
AVpfDqWyLJeJML431bqP,Brinley Co.,"Clothing,Shoes,Womens Shoes,Womens Comfort,Womens Comfort Boots & Booties,Women's Shoes,All Women's Shoes",Brinley Co. Womens Wide Calf Slouchy Buckle Detail Boots,39.99,30.88,In Stock,USD,TRUE
AVpgn-k0LJeJML43Qjkj,Brinley Co.,"Clothing,Shoes,Womens Shoes,Womens Comfort,Womens Comfort Boots & Booties,Women's Shoes,All Women's Shoes",Brinley Co. Womens Wide Calf Slouchy Buckle Detail Boots,39.99,30.88,In Stock,USD,TRUE
AVpgn-k0LJeJML43Qjkj,Brinley Co.,"Clothing,Shoes,Womens Shoes,Womens Comfort,Womens Comfort Boots & Booties,Women's Shoes,All Women's Shoes",Brinley Co. Womens Wide Calf Slouchy Buckle Detail Boots,39.99,39.99,In Stock,USD,FALSE
AVpi9CQ0LJeJML43qkte,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Dress Shoes",Brinley Co. Women's Pointed Matte Finish Pumps,29.99,27.88,In Stock,USD,TRUE
AVpgqbpQ1cnluZ0-4rVL,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Patent Leather Classic Pumps,29.99,27.88,In Stock,USD,TRUE
AVpfxoUZ1cnluZ0-rDzl,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Brinley Co. Women's Wide Width Round Toe Patent Pumps,24.99,22.88,In Stock,USD,TRUE
AVpfPswDilAPnD_xYAsQ,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Wide Width Pointed Matte Finish Pumps,31.99,31.99,In Stock,USD,FALSE
AVphm6G5LJeJML43c0Je,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Women's Peep-toe Patent Pumps,29.99,23.98,In Stock,USD,TRUE
AVpgtbPc1cnluZ0-5Wqx,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Boots",Brinley Co. Women's Extra Wide Calf Ankle Strap Knee-high Riding Boots,49.99,49.99,In Stock,USD,FALSE
AVpfOq3SilAPnD_xXrNj,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Brinley Co. Womens Classic Matte Pointed Toe Pumps,29.99,29.99,In Stock,USD,FALSE
AVpe8ltm1cnluZ0-adgq,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Round Toe Buckle Detail Boots,48.99,32.88,In Stock,USD,TRUE
AVphhlhmilAPnD_x6cM-,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Women's Boots",Brinley Co. Womens Wide-Calf Knee-High Studded Riding Boot,49.99,49.99,In Stock,USD,FALSE
AVpg9iYo1cnluZ0-8hIj,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Women's Wedge Faux Suede Booties,19.18,19.18,Out Of Stock,USD,FALSE
AVpgk1tdLJeJML43P2cT,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Extra Wide Calf Knee-high Studded Riding Boots,49.99,32.88,In Stock,USD,TRUE
AVpg9Jr2ilAPnD_xzYfH,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Slouchy Wedge Boots,46.74,46.74,Out Of Stock,USD,FALSE
AVpe80zfilAPnD_xRmAo,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Wide Width Mary Jane Patent Leather Pumps,31.99,27.88,In Stock,USD,TRUE
AVpgt0zRLJeJML43R4Ln,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes,Women's Wear to Work,Women",Brinley Co. Women's Wide Width Peep-toe Platform Pumps,31.99,29.54,In Stock,USD,TRUE
AVpfJ8INLJeJML433kPP,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes,Women's Wear to Work,Women",Brinley Co. Women's Matte Finish Classic Mary Jane Pumps,28.99,27.27,In Stock,USD,TRUE
AVpe_hnpLJeJML43z_Gv,Brinley Co.,"Clothing,Shoes,Baby & Kids Shoes,Girls' Boots,Women's Shoes,All Women's Shoes,Girls' Shoes",Brinley Co. Girls' Faux Leather Buckle Boots,32.99,26.32,In Stock,USD,TRUE
AVpfueNW1cnluZ0-qKJu,Brinley Co.,"Clothing,Shoes,Women's Shoes,Women's Dress Shoes,All Women's Shoes",Brinley Co. Womens Knot Round Toe T-strap Matte Mary Jane Pumps,32.99,32.99,In Stock,USD,FALSE
AVpgqDb-LJeJML43RCBy,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Women's Two-tone Strappy Round Toe Booties,44.99,29.99,In Stock,USD,TRUE
AVpfHSRh1cnluZ0-eM3-,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Women's Round Toe High Heel Matte Booties,36.99,30.88,In Stock,USD,TRUE
AVpia2K6LJeJML43lhA-,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens High Heel Corset Lace Chunky Heel Ankle Boots,44.99,44.99,In Stock,USD,FALSE
AVpgy3AgilAPnD_xxYle,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Wide-Calf Buckle Knee-High Slouch Boot,39.99,30.88,In Stock,USD,TRUE
AVpftVqF1cnluZ0-pz7V,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Faux Suede High Heel Ankle Boots,44.99,44.99,Out Of Stock,USD,FALSE
AVpfstKl1cnluZ0-poJ4,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Faux Leather Stacked Heel Fringe Ankle Boots,44.99,23.88,In Stock,USD,TRUE
AVpgsqiDLJeJML43Rnqo,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Faux Suede Tassel Round Toe Wedge Boots,42.92,42.92,In Stock,USD,FALSE
AVpgjiQF1cnluZ0-3HN4,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Womens Almond Toe Flats,26.99,22.88,In Stock,USD,TRUE
AVpfLrzQLJeJML434JFY,Brinley Co.,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brinley Co. Women Buckle Detail Wide Calf Boots,39.99,34.99,In Stock,USD,TRUE
